tp_label,stage,rank,category,sub_kernel,total_time_us,call_count,avg_time_us
mi355x_isl100k,PREFILL,5,Other,_ZN5aiter24bf16gemm_bf16_tn_256x256E.kd,381829.7,705,541.6
mi355x_isl100k,PREFILL,5,Other,void gemm_a16w16_persistent_4g_safe_kernel<opus_gemm_a16w16_persistent_traits...,217837.4,696,313.0
mi355x_isl100k,PREFILL,5,Other,"void opus_moe_stage2_reduce_token_slot_route_output_kernel_gfx950<3584, 448, ...",107292.7,644,166.6
mi355x_isl100k,PREFILL,5,Other,_ZN5aiter45mla_a8w8_qh32_qseqlen4_gqaratio32_lse_cprr_psE.kd,76321.0,1988,38.4
mi355x_isl100k,PREFILL,5,Other,gemm2_a4w4_port_hmax8192_imax8192_bm32_bn128_bk128_atomic_a8_g2ks2_bhoist_apf...,66615.6,6164,10.8
mi355x_isl100k,PREFILL,5,Other,"void vllm::gather_and_maybe_dequant_cache_page<__hip_bfloat16, unsigned char, ",63583.6,288,220.8
mi355x_isl100k,PREFILL,5,Other,"void at::native::elementwise_kernel_manual_unroll<128, 8, at::native::gpu_ker...",62725.3,6659,9.4
mi355x_isl100k,PREFILL,5,Other,void vllm::situ_and_mul_kernel<c10::BFloat16>,52098.8,7068,7.4
mi355x_isl100k,PREFILL,5,Other,__amd_rocclr_copyBuffer.kd,44726.8,6469,6.9
mi355x_isl100k,PREFILL,5,Other,"void kn_mla_reduce_v1<MlaReduceKernelV1Traits<512, 128, 1>, float, std::bfloa...",27614.0,1608,17.2
mi355x_isl100k,PREFILL,5,Other,void at::native::,26845.6,1537,17.5
mi355x_isl100k,PREFILL,5,Other,mscclKernel_Sum_hip_bfloat16_Simple_false,24343.9,1608,15.1
mi355x_isl100k,PREFILL,5,Other,"void gqa_d192_v128_kernel<opus_gqa_d192_traits<32, 64, 8, true, true> >",21217.5,24,884.1
mi355x_isl100k,PREFILL,5,Other,"void kn_get_mla_metadata_v1_2<MlaMetadataV12Traits<128, true, 0, true, false> >",15262.5,210,72.7
mi355x_isl100k,PREFILL,5,Other,"void vllm::concat_and_cache_mla_kernel<__hip_bfloat16, unsigned char, ",13773.7,2204,6.2
mi355x_isl100k,PREFILL,5,Other,_dcp_a2a_pack_send_kernel.kd,12390.6,1988,6.2
mi355x_isl100k,PREFILL,5,Other,"void at::native::vectorized_elementwise_kernel<8, at::native::sigmoid_kernel_...",10902.1,1824,6.0
mi355x_isl100k,PREFILL,5,Other,"void at::native::vectorized_elementwise_kernel<8, at::native::BinaryFunctor<c...",10463.3,1824,5.7
mi355x_isl100k,PREFILL,5,Other,"void gemm_a16w16_flatmm_splitk_kernel<opus_flatmm_splitk_traits_gfx950<256, o...",9335.9,447,20.9
mi355x_isl100k,PREFILL,5,Other,_dcp_a2a_unpack_combine_kernel.kd,9332.7,1988,4.7
mi355x_isl100k,PREFILL,5,Other,"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kerne...",9118.8,1488,6.1
mi355x_isl100k,PREFILL,5,Other,_ZN5aiter37bf16gemm_fp32bf16_tn_32x64_pf3_splitkE.kd,8126.5,760,10.7
mi355x_isl100k,PREFILL,5,Other,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_ker...",7303.2,1198,6.1
mi355x_isl100k,PREFILL,5,Other,"void at::native::vectorized_elementwise_kernel<8, at::native::CUDAFunctor_add...",7149.9,912,7.8
mi355x_isl100k,PREFILL,5,Other,"void kn_mla_reduce_v1<MlaReduceKernelV1Traits<512, 64, 4>, float, std::bfloat...",6376.2,380,16.8
mi355x_isl100k,PREFILL,5,Other,mscclKernel_Sum_hip_bfloat16_LL_false,5958.9,380,15.7
mi355x_isl100k,PREFILL,5,Other,"void opus_moe_stage2_reduce_token_slot_route_output_kernel_gfx950<3072, 384, ...",4151.8,184,22.6
mi355x_isl100k,PREFILL,5,Other,"void at::native::_scatter_gather_elementwise_kernel<256, 4, at::native::_cuda...",3812.2,769,5.0
mi355x_isl100k,PREFILL,5,Other,_prepare_dflash_inputs_kernel.kd,2657.5,76,35.0
mi355x_isl100k,PREFILL,5,Other,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSe...",2419.1,447,5.4
mi355x_isl100k,PREFILL,5,Other,void ,2400.4,438,5.5
mi355x_isl100k,PREFILL,5,Other,"void splitk_reduce_kernel<16, 64, std::bfloat16_t, false, std::bfloat16_t, true>",2173.5,447,4.9
mi355x_isl100k,PREFILL,5,Other,void rocprim::ROCPRIM_400200_NS::detail::trampoline_kernel<rocprim::ROCPRIM_4...,1792.0,420,4.3
mi355x_isl100k,PREFILL,5,Other,kernel.kd,1631.1,380,4.3
mi355x_isl100k,PREFILL,5,Other,void vllm::kimi_k3_fused_ops::fusedKimiK3MLADecodeQConcatKVCacheKernel<c10::B...,1542.8,380,4.1
mi355x_isl100k,PREFILL,5,Other,"void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<i...",1490.7,228,6.5
mi355x_isl100k,PREFILL,5,Other,"void at::native::vectorized_elementwise_kernel<4, at::native::",1483.3,228,6.5
mi355x_isl100k,PREFILL,5,Other,void at::native::unrolled_elementwise_kernel<at::native::CUDAFunctor_add<int>...,1131.9,228,5.0
mi355x_isl100k,PREFILL,5,Other,void at::native::unrolled_elementwise_kernel<at::native::CUDAFunctorOnSelf_ad...,1018.6,228,4.5
mi355x_isl100k,PREFILL,5,Other,"void at::native::vectorized_gather_kernel<16, long>",962.6,152,6.3
mi355x_isl100k,PREFILL,5,Other,_expand_page_indices_kernel.kd,896.3,210,4.3
mi355x_isl100k,PREFILL,5,Other,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add...",737.4,27,27.3
mi355x_isl100k,PREFILL,5,Other,_chunk_metadata_kernel.kd,707.3,27,26.2
mi355x_isl100k,PREFILL,5,Other,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_...",701.2,27,26.0
mi355x_isl100k,PREFILL,5,Other,_dcp_local_seq_lens_kernel.kd,676.8,152,4.5
mi355x_isl100k,PREFILL,5,Other,"void at::native::vectorized_elementwise_kernel<2, at::native::CUDAFunctorOnSe...",642.1,152,4.2
mi355x_isl100k,PREFILL,5,Other,__amd_rocclr_fillBufferAligned.kd,630.2,143,4.4
mi355x_isl100k,PREFILL,5,Other,_bias_kernel.kd,613.2,76,8.1
mi355x_isl100k,PREFILL,5,Other,_rejection_kernel.kd,605.2,67,9.0
mi355x_isl100k,PREFILL,5,Other,_compute_slot_mappings_kernel.kd,603.3,76,7.9
mi355x_isl100k,PREFILL,5,Other,precopy_mamba_align_fused_kernel.kd,579.0,76,7.6
mi355x_isl100k,PREFILL,5,Other,"void vllm::rms_norm_kernel<c10::BFloat16, 8, 3, true>",510.0,76,6.7
mi355x_isl100k,PREFILL,5,Other,_compute_local_logits_stats_kernel.kd,464.2,67,6.9
mi355x_isl100k,PREFILL,5,Other,"void vllm::rotary_embedding_kernel<c10::BFloat16, float, false>",436.1,76,5.7
mi355x_isl100k,PREFILL,5,Other,_scatter_num_accepted_kernel.kd,416.5,76,5.5
mi355x_isl100k,PREFILL,5,Other,preprocess_mamba_align_fused_kernel.kd,388.2,76,5.1
mi355x_isl100k,PREFILL,5,Other,"void at::native::vectorized_elementwise_kernel<4, at::native::bfloat16tofloat...",384.5,76,5.1
mi355x_isl100k,PREFILL,5,Other,_gather_block_tables_kernel.kd,379.5,76,5.0
mi355x_isl100k,PREFILL,5,Other,_post_update_kernel.kd,378.9,76,5.0
mi355x_isl100k,PREFILL,5,Other,_prepare_pos_seq_lens_kernel.kd,362.9,76,4.8
mi355x_isl100k,PREFILL,5,Other,postprocess_mamba_fused_kernel.kd,348.0,76,4.6
mi355x_isl100k,PREFILL,5,Other,_prepare_prefill_inputs_kernel.kd,232.5,9,25.8
mi355x_isl100k,PREFILL,5,Other,_apply_write_kernel.kd,210.6,17,12.4
mi355x_isl100k,PREFILL,5,Other,_expand_idx_mapping_kernel.kd,184.1,67,2.7
mi355x_isl100k,PREFILL,5,Other,_zero_kv_blocks_kernel.kd,63.7,8,8.0
mi355x_isl100k,PREFILL,5,Other,__amd_rocclr_streamOpsWrite.kd,24.5,7,3.5
mi355x_isl100k,PREFILL,5,Quantization,dynamic per-group quant,17918.3,828,21.6
mi355x_isl100k,PREFILL,5,Sampling,Sampling,3530.4,827,4.3
mi355x_isl100k,PREFILL,5,Sampling,ArgMax/Reduce,2891.3,541,5.3
mi355x_isl100k,PREFILL,5,Triton Fused,Triton fused op,10247.2,1760,5.8
mi355x_isl100k,PREFILL,6,Activation,SiLU/SwiGLU,1598.4,380,4.2
mi355x_isl100k,PREFILL,6,Attention,aiter attn,910183.5,480,1896.2
mi355x_isl100k,PREFILL,6,Attention,MLA attn residual,542762.4,14212,38.2
mi355x_isl100k,PREFILL,6,Attention,MLA merge states,24476.5,288,85.0
mi355x_isl100k,PREFILL,6,Communication,NCCL/RCCL,1919159.0,4289,447.5
mi355x_isl100k,PREFILL,6,Communication,CustomAR 2-stage,271407.7,14015,19.4
mi355x_isl100k,PREFILL,6,Communication,CustomAR 1-stage,58145.0,6164,9.4
mi355x_isl100k,PREFILL,6,GEMM,hipBLASLt (Cijk),1582516.8,28782,55.0
mi355x_isl100k,PREFILL,6,GEMM,AITER hgemm bf16,251354.8,30441,8.3
mi355x_isl100k,PREFILL,6,GEMM,AITER flydsl MoE,150172.7,6164,24.4
mi355x_isl100k,PREFILL,6,GEMM,AITER wfp4 batched,16185.0,3216,5.0
mi355x_isl100k,PREFILL,6,GEMM,rocBLAS splitK,12114.4,541,22.4
mi355x_isl100k,PREFILL,6,KDA Linear Attn,KDA gated-delta,430044.3,6486,66.3
mi355x_isl100k,PREFILL,6,KDA Linear Attn,KDA conv1d,101030.7,6486,15.6
mi355x_isl100k,PREFILL,6,KDA Linear Attn,KDA gate/state,74922.8,3105,24.1
mi355x_isl100k,PREFILL,6,KDA Linear Attn,KDA GLA,36342.4,621,58.5
mi355x_isl100k,PREFILL,6,Memory,Fill,12140.6,2099,5.8
mi355x_isl100k,PREFILL,6,Memory,Memcpy,495.3,30,16.5
mi355x_isl100k,PREFILL,6,MoE Routing,MoE sort mxfp4,177347.0,22264,8.0
mi355x_isl100k,PREFILL,6,MoE Routing,AITER grouped_topk,115990.2,6992,16.6
mi355x_isl100k,PREFILL,6,Normalization,Add+RMSNorm+quant,53250.3,7980,6.7
mi355x_isl100k,PREFILL,6,Normalization,LayerNorm,39181.0,5244,7.5
mi355x_isl100k,PREFILL,6,Normalization,RMSNorm,11308.6,1824,6.2
mi355x_isl100k,PREFILL,6,Other,void opus_moe::stage1_a8w4::pipeline_group_split::opus_moe_stage1_a8w4_kernel...,554474.1,828,669.7
mi355x_isl100k,PREFILL,6,Other,void opus_moe_stage2_a8w4_decode_kernel_gfx950<OpusMoeStage2A8W4DecodeShape<o...,406702.2,828,491.2
mi355x_isl100k,PREFILL,6,Other,_ZN5aiter24bf16gemm_bf16_tn_256x256E.kd,385778.1,705,547.2
mi355x_isl100k,PREFILL,6,Other,void gemm_a16w16_persistent_4g_safe_kernel<opus_gemm_a16w16_persistent_traits...,217200.7,696,312.1
mi355x_isl100k,PREFILL,6,Other,"void opus_moe_stage2_reduce_token_slot_route_output_kernel_gfx950<3584, 448, ...",106748.5,644,165.8
mi355x_isl100k,PREFILL,6,Other,_ZN5aiter45mla_a8w8_qh32_qseqlen4_gqaratio32_lse_cprr_psE.kd,75878.7,1988,38.2
mi355x_isl100k,PREFILL,6,Other,gemm2_a4w4_port_hmax8192_imax8192_bm32_bn128_bk128_atomic_a8_g2ks2_bhoist_apf...,67064.8,6164,10.9
mi355x_isl100k,PREFILL,6,Other,"void vllm::gather_and_maybe_dequant_cache_page<__hip_bfloat16, unsigned char, ",65323.2,288,226.8
mi355x_isl100k,PREFILL,6,Other,"void at::native::elementwise_kernel_manual_unroll<128, 8, at::native::gpu_ker...",62756.0,6659,9.4
mi355x_isl100k,PREFILL,6,Other,void vllm::situ_and_mul_kernel<c10::BFloat16>,51479.9,7068,7.3
mi355x_isl100k,PREFILL,6,Other,__amd_rocclr_copyBuffer.kd,43764.0,6469,6.8
mi355x_isl100k,PREFILL,6,Other,"void kn_mla_reduce_v1<MlaReduceKernelV1Traits<512, 128, 1>, float, std::bfloa...",27929.2,1608,17.4
mi355x_isl100k,PREFILL,6,Other,void at::native::,27456.2,1537,17.9
mi355x_isl100k,PREFILL,6,Other,mscclKernel_Sum_hip_bfloat16_Simple_false,24122.9,1608,15.0
mi355x_isl100k,PREFILL,6,Other,"void gqa_d192_v128_kernel<opus_gqa_d192_traits<32, 64, 8, true, true> >",21233.0,24,884.7
mi355x_isl100k,PREFILL,6,Other,"void kn_get_mla_metadata_v1_2<MlaMetadataV12Traits<128, true, 0, true, false> >",15289.9,210,72.8
mi355x_isl100k,PREFILL,6,Other,"void vllm::concat_and_cache_mla_kernel<__hip_bfloat16, unsigned char, ",13482.4,2204,6.1
mi355x_isl100k,PREFILL,6,Other,_dcp_a2a_pack_send_kernel.kd,12123.9,1988,6.1
mi355x_isl100k,PREFILL,6,Other,"void at::native::vectorized_elementwise_kernel<8, at::native::sigmoid_kernel_...",11021.9,1824,6.0
mi355x_isl100k,PREFILL,6,Other,"void at::native::vectorized_elementwise_kernel<8, at::native::BinaryFunctor<c...",10510.9,1824,5.8
mi355x_isl100k,PREFILL,6,Other,_dcp_a2a_unpack_combine_kernel.kd,9054.3,1988,4.6
mi355x_isl100k,PREFILL,6,Other,"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kerne...",9031.5,1488,6.1
mi355x_isl100k,PREFILL,6,Other,"void gemm_a16w16_flatmm_splitk_kernel<opus_flatmm_splitk_traits_gfx950<256, o...",8878.2,447,19.9
mi355x_isl100k,PREFILL,6,Other,_ZN5aiter37bf16gemm_fp32bf16_tn_32x64_pf3_splitkE.kd,8077.4,760,10.6
mi355x_isl100k,PREFILL,6,Other,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_ker...",7370.9,1198,6.2
mi355x_isl100k,PREFILL,6,Other,"void at::native::vectorized_elementwise_kernel<8, at::native::CUDAFunctor_add...",7178.3,912,7.9
mi355x_isl100k,PREFILL,6,Other,"void kn_mla_reduce_v1<MlaReduceKernelV1Traits<512, 64, 4>, float, std::bfloat...",6238.6,380,16.4
mi355x_isl100k,PREFILL,6,Other,mscclKernel_Sum_hip_bfloat16_LL_false,6012.9,380,15.8
mi355x_isl100k,PREFILL,6,Other,"void opus_moe_stage2_reduce_token_slot_route_output_kernel_gfx950<3072, 384, ...",4068.2,184,22.1
mi355x_isl100k,PREFILL,6,Other,"void at::native::_scatter_gather_elementwise_kernel<256, 4, at::native::_cuda...",3881.7,769,5.0
mi355x_isl100k,PREFILL,6,Other,_prepare_dflash_inputs_kernel.kd,2642.7,76,34.8
mi355x_isl100k,PREFILL,6,Other,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSe...",2397.4,447,5.4
mi355x_isl100k,PREFILL,6,Other,void ,2307.5,438,5.3
mi355x_isl100k,PREFILL,6,Other,"void splitk_reduce_kernel<16, 64, std::bfloat16_t, false, std::bfloat16_t, true>",2168.9,447,4.9
mi355x_isl100k,PREFILL,6,Other,void rocprim::ROCPRIM_400200_NS::detail::trampoline_kernel<rocprim::ROCPRIM_4...,1763.2,420,4.2
mi355x_isl100k,PREFILL,6,Other,kernel.kd,1667.5,380,4.4
mi355x_isl100k,PREFILL,6,Other,void vllm::kimi_k3_fused_ops::fusedKimiK3MLADecodeQConcatKVCacheKernel<c10::B...,1531.8,380,4.0
mi355x_isl100k,PREFILL,6,Other,"void at::native::vectorized_elementwise_kernel<4, at::native::",1471.9,228,6.5
mi355x_isl100k,PREFILL,6,Other,"void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<i...",1418.2,228,6.2
mi355x_isl100k,PREFILL,6,Other,void at::native::unrolled_elementwise_kernel<at::native::CUDAFunctor_add<int>...,1091.4,228,4.8
mi355x_isl100k,PREFILL,6,Other,void at::native::unrolled_elementwise_kernel<at::native::CUDAFunctorOnSelf_ad...,1029.4,228,4.5
mi355x_isl100k,PREFILL,6,Other,"void at::native::vectorized_gather_kernel<16, long>",963.6,152,6.3
mi355x_isl100k,PREFILL,6,Other,_expand_page_indices_kernel.kd,891.8,210,4.2
mi355x_isl100k,PREFILL,6,Other,_dcp_local_seq_lens_kernel.kd,687.7,152,4.5
mi355x_isl100k,PREFILL,6,Other,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add...",677.1,27,25.1
mi355x_isl100k,PREFILL,6,Other,_chunk_metadata_kernel.kd,658.9,27,24.4
mi355x_isl100k,PREFILL,6,Other,"void at::native::vectorized_elementwise_kernel<2, at::native::CUDAFunctorOnSe...",656.3,152,4.3
mi355x_isl100k,PREFILL,6,Other,__amd_rocclr_fillBufferAligned.kd,629.8,143,4.4
mi355x_isl100k,PREFILL,6,Other,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_...",625.0,27,23.1
mi355x_isl100k,PREFILL,6,Other,_compute_slot_mappings_kernel.kd,618.6,76,8.1
mi355x_isl100k,PREFILL,6,Other,_rejection_kernel.kd,613.5,67,9.2
mi355x_isl100k,PREFILL,6,Other,precopy_mamba_align_fused_kernel.kd,589.2,76,7.8
mi355x_isl100k,PREFILL,6,Other,_bias_kernel.kd,548.4,76,7.2
mi355x_isl100k,PREFILL,6,Other,"void vllm::rms_norm_kernel<c10::BFloat16, 8, 3, true>",503.2,76,6.6
mi355x_isl100k,PREFILL,6,Other,_compute_local_logits_stats_kernel.kd,440.5,67,6.6
mi355x_isl100k,PREFILL,6,Other,"void vllm::rotary_embedding_kernel<c10::BFloat16, float, false>",433.5,76,5.7
mi355x_isl100k,PREFILL,6,Other,_scatter_num_accepted_kernel.kd,392.4,76,5.2
mi355x_isl100k,PREFILL,6,Other,"void at::native::vectorized_elementwise_kernel<4, at::native::bfloat16tofloat...",389.1,76,5.1
mi355x_isl100k,PREFILL,6,Other,postprocess_mamba_fused_kernel.kd,381.4,76,5.0
mi355x_isl100k,PREFILL,6,Other,preprocess_mamba_align_fused_kernel.kd,381.3,76,5.0
mi355x_isl100k,PREFILL,6,Other,_gather_block_tables_kernel.kd,366.9,76,4.8
mi355x_isl100k,PREFILL,6,Other,_prepare_pos_seq_lens_kernel.kd,352.6,76,4.6
mi355x_isl100k,PREFILL,6,Other,_post_update_kernel.kd,332.5,76,4.4
mi355x_isl100k,PREFILL,6,Other,_prepare_prefill_inputs_kernel.kd,207.8,9,23.1
mi355x_isl100k,PREFILL,6,Other,_apply_write_kernel.kd,203.2,17,12.0
mi355x_isl100k,PREFILL,6,Other,_expand_idx_mapping_kernel.kd,181.0,67,2.7
mi355x_isl100k,PREFILL,6,Other,_zero_kv_blocks_kernel.kd,65.8,8,8.2
mi355x_isl100k,PREFILL,6,Other,__amd_rocclr_streamOpsWrite.kd,24.4,7,3.5
mi355x_isl100k,PREFILL,6,Quantization,dynamic per-group quant,17946.1,828,21.7
mi355x_isl100k,PREFILL,6,Sampling,Sampling,3535.9,827,4.3
mi355x_isl100k,PREFILL,6,Sampling,ArgMax/Reduce,2701.7,541,5.0
mi355x_isl100k,PREFILL,6,Triton Fused,Triton fused op,10131.4,1760,5.8
mi355x_isl100k,PREFILL,7,Activation,SiLU/SwiGLU,1639.6,380,4.3
mi355x_isl100k,PREFILL,7,Attention,aiter attn,903190.6,480,1881.6
mi355x_isl100k,PREFILL,7,Attention,MLA attn residual,546775.2,14212,38.5
mi355x_isl100k,PREFILL,7,Attention,MLA merge states,24538.3,288,85.2
mi355x_isl100k,PREFILL,7,Communication,NCCL/RCCL,1952683.2,4289,455.3
mi355x_isl100k,PREFILL,7,Communication,CustomAR 2-stage,265868.7,14015,19.0
mi355x_isl100k,PREFILL,7,Communication,CustomAR 1-stage,56275.3,6164,9.1
mi355x_isl100k,PREFILL,7,GEMM,hipBLASLt (Cijk),1582452.1,28782,55.0
mi355x_isl100k,PREFILL,7,GEMM,AITER hgemm bf16,250572.1,30441,8.2
mi355x_isl100k,PREFILL,7,GEMM,AITER flydsl MoE,150916.9,6164,24.5
mi355x_isl100k,PREFILL,7,GEMM,AITER wfp4 batched,15946.7,3216,5.0
mi355x_isl100k,PREFILL,7,GEMM,rocBLAS splitK,12121.8,541,22.4
mi355x_isl100k,PREFILL,7,KDA Linear Attn,KDA gated-delta,428430.5,6486,66.1
mi355x_isl100k,PREFILL,7,KDA Linear Attn,KDA conv1d,99850.7,6486,15.4
mi355x_isl100k,PREFILL,7,KDA Linear Attn,KDA gate/state,75053.9,3105,24.2
mi355x_isl100k,PREFILL,7,KDA Linear Attn,KDA GLA,36177.6,621,58.3
mi355x_isl100k,PREFILL,7,Memory,Fill,12062.7,2099,5.7
mi355x_isl100k,PREFILL,7,Memory,Memcpy,488.7,30,16.3
mi355x_isl100k,PREFILL,7,MoE Routing,MoE sort mxfp4,176653.7,22264,7.9
mi355x_isl100k,PREFILL,7,MoE Routing,AITER grouped_topk,115604.7,6992,16.5
mi355x_isl100k,PREFILL,7,Normalization,Add+RMSNorm+quant,53854.9,7980,6.7
mi355x_isl100k,PREFILL,7,Normalization,LayerNorm,39289.9,5244,7.5
mi355x_isl100k,PREFILL,7,Normalization,RMSNorm,11338.3,1824,6.2
mi355x_isl100k,PREFILL,7,Other,void opus_moe::stage1_a8w4::pipeline_group_split::opus_moe_stage1_a8w4_kernel...,551454.1,828,666.0
mi355x_isl100k,PREFILL,7,Other,void opus_moe_stage2_a8w4_decode_kernel_gfx950<OpusMoeStage2A8W4DecodeShape<o...,407798.9,828,492.5
mi355x_isl100k,PREFILL,7,Other,_ZN5aiter24bf16gemm_bf16_tn_256x256E.kd,379991.8,705,539.0
mi355x_isl100k,PREFILL,7,Other,void gemm_a16w16_persistent_4g_safe_kernel<opus_gemm_a16w16_persistent_traits...,219405.5,696,315.2
mi355x_isl100k,PREFILL,7,Other,"void opus_moe_stage2_reduce_token_slot_route_output_kernel_gfx950<3584, 448, ...",106548.0,644,165.4
mi355x_isl100k,PREFILL,7,Other,_ZN5aiter45mla_a8w8_qh32_qseqlen4_gqaratio32_lse_cprr_psE.kd,75842.1,1988,38.1
mi355x_isl100k,PREFILL,7,Other,gemm2_a4w4_port_hmax8192_imax8192_bm32_bn128_bk128_atomic_a8_g2ks2_bhoist_apf...,68064.4,6164,11.0
mi355x_isl100k,PREFILL,7,Other,"void vllm::gather_and_maybe_dequant_cache_page<__hip_bfloat16, unsigned char, ",62926.6,288,218.5
mi355x_isl100k,PREFILL,7,Other,"void at::native::elementwise_kernel_manual_unroll<128, 8, at::native::gpu_ker...",62413.5,6659,9.4
mi355x_isl100k,PREFILL,7,Other,void vllm::situ_and_mul_kernel<c10::BFloat16>,51302.9,7068,7.3
mi355x_isl100k,PREFILL,7,Other,__amd_rocclr_copyBuffer.kd,43709.6,6469,6.8
mi355x_isl100k,PREFILL,7,Other,"void kn_mla_reduce_v1<MlaReduceKernelV1Traits<512, 128, 1>, float, std::bfloa...",27995.5,1608,17.4
mi355x_isl100k,PREFILL,7,Other,void at::native::,26503.8,1537,17.2
mi355x_isl100k,PREFILL,7,Other,mscclKernel_Sum_hip_bfloat16_Simple_false,24839.5,1608,15.4
mi355x_isl100k,PREFILL,7,Other,"void gqa_d192_v128_kernel<opus_gqa_d192_traits<32, 64, 8, true, true> >",21060.7,24,877.5
mi355x_isl100k,PREFILL,7,Other,"void kn_get_mla_metadata_v1_2<MlaMetadataV12Traits<128, true, 0, true, false> >",15182.8,210,72.3
mi355x_isl100k,PREFILL,7,Other,"void vllm::concat_and_cache_mla_kernel<__hip_bfloat16, unsigned char, ",13593.8,2204,6.2
mi355x_isl100k,PREFILL,7,Other,_dcp_a2a_pack_send_kernel.kd,11963.1,1988,6.0
mi355x_isl100k,PREFILL,7,Other,"void at::native::vectorized_elementwise_kernel<8, at::native::sigmoid_kernel_...",10974.1,1824,6.0
mi355x_isl100k,PREFILL,7,Other,"void at::native::vectorized_elementwise_kernel<8, at::native::BinaryFunctor<c...",10560.6,1824,5.8
mi355x_isl100k,PREFILL,7,Other,_dcp_a2a_unpack_combine_kernel.kd,9081.2,1988,4.6
mi355x_isl100k,PREFILL,7,Other,"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kerne...",8894.9,1488,6.0
mi355x_isl100k,PREFILL,7,Other,"void gemm_a16w16_flatmm_splitk_kernel<opus_flatmm_splitk_traits_gfx950<256, o...",8843.8,447,19.8
mi355x_isl100k,PREFILL,7,Other,_ZN5aiter37bf16gemm_fp32bf16_tn_32x64_pf3_splitkE.kd,8164.5,760,10.7
mi355x_isl100k,PREFILL,7,Other,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_ker...",7340.7,1198,6.1
mi355x_isl100k,PREFILL,7,Other,"void at::native::vectorized_elementwise_kernel<8, at::native::CUDAFunctor_add...",7201.1,912,7.9
mi355x_isl100k,PREFILL,7,Other,"void kn_mla_reduce_v1<MlaReduceKernelV1Traits<512, 64, 4>, float, std::bfloat...",6363.7,380,16.7
mi355x_isl100k,PREFILL,7,Other,mscclKernel_Sum_hip_bfloat16_LL_false,6157.2,380,16.2
mi355x_isl100k,PREFILL,7,Other,"void opus_moe_stage2_reduce_token_slot_route_output_kernel_gfx950<3072, 384, ...",4117.6,184,22.4
mi355x_isl100k,PREFILL,7,Other,"void at::native::_scatter_gather_elementwise_kernel<256, 4, at::native::_cuda...",3885.5,769,5.1
mi355x_isl100k,PREFILL,7,Other,_prepare_dflash_inputs_kernel.kd,2651.2,76,34.9
mi355x_isl100k,PREFILL,7,Other,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSe...",2411.5,447,5.4
mi355x_isl100k,PREFILL,7,Other,void ,2408.7,438,5.5
mi355x_isl100k,PREFILL,7,Other,"void splitk_reduce_kernel<16, 64, std::bfloat16_t, false, std::bfloat16_t, true>",2103.7,447,4.7
mi355x_isl100k,PREFILL,7,Other,void rocprim::ROCPRIM_400200_NS::detail::trampoline_kernel<rocprim::ROCPRIM_4...,1746.0,420,4.2
mi355x_isl100k,PREFILL,7,Other,kernel.kd,1629.8,380,4.3
mi355x_isl100k,PREFILL,7,Other,void vllm::kimi_k3_fused_ops::fusedKimiK3MLADecodeQConcatKVCacheKernel<c10::B...,1496.2,380,3.9
mi355x_isl100k,PREFILL,7,Other,"void at::native::vectorized_elementwise_kernel<4, at::native::",1471.0,228,6.5
mi355x_isl100k,PREFILL,7,Other,"void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<i...",1445.2,228,6.3
mi355x_isl100k,PREFILL,7,Other,void at::native::unrolled_elementwise_kernel<at::native::CUDAFunctor_add<int>...,1097.5,228,4.8
mi355x_isl100k,PREFILL,7,Other,void at::native::unrolled_elementwise_kernel<at::native::CUDAFunctorOnSelf_ad...,984.1,228,4.3
mi355x_isl100k,PREFILL,7,Other,"void at::native::vectorized_gather_kernel<16, long>",950.5,152,6.3
mi355x_isl100k,PREFILL,7,Other,_expand_page_indices_kernel.kd,887.0,210,4.2
mi355x_isl100k,PREFILL,7,Other,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add...",718.9,27,26.6
mi355x_isl100k,PREFILL,7,Other,_chunk_metadata_kernel.kd,710.4,27,26.3
mi355x_isl100k,PREFILL,7,Other,_dcp_local_seq_lens_kernel.kd,678.7,152,4.5
mi355x_isl100k,PREFILL,7,Other,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_...",657.1,27,24.3
mi355x_isl100k,PREFILL,7,Other,"void at::native::vectorized_elementwise_kernel<2, at::native::CUDAFunctorOnSe...",652.1,152,4.3
