tp_label,stage,rank,category,sub_kernel,total_time_us,call_count,avg_time_us
k3_conc1_dcp8_isl84k,PREFILL,6,Other,"void at::native::vectorized_elementwise_kernel<8, at::native::CUDAFunctor_add...",6687.6,905,7.4
k3_conc1_dcp8_isl84k,PREFILL,6,Other,"void opus_moe_stage2_reduce_token_slot_route_output_kernel_gfx950<3072, 384, ...",6469.4,184,35.2
k3_conc1_dcp8_isl84k,PREFILL,6,Other,mscclKernel_Sum_hip_bfloat16_LL_false,6229.0,375,16.6
k3_conc1_dcp8_isl84k,PREFILL,6,Other,"void kn_mla_reduce_v1<MlaReduceKernelV1Traits<512, 64, 4>, float, std::bfloat...",5749.2,375,15.3
k3_conc1_dcp8_isl84k,PREFILL,6,Other,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_ker...",5028.5,1123,4.5
k3_conc1_dcp8_isl84k,PREFILL,6,Other,"void at::native::_scatter_gather_elementwise_kernel<256, 4, at::native::_cuda...",3260.3,760,4.3
k3_conc1_dcp8_isl84k,PREFILL,6,Other,_prepare_dflash_inputs_kernel.kd,2653.7,75,35.4
k3_conc1_dcp8_isl84k,PREFILL,6,Other,"void splitk_reduce_kernel<16, 64, std::bfloat16_t, false, std::bfloat16_t, true>",2085.2,443,4.7
k3_conc1_dcp8_isl84k,PREFILL,6,Other,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSe...",1845.5,446,4.1
k3_conc1_dcp8_isl84k,PREFILL,6,Other,void ,1789.5,440,4.1
k3_conc1_dcp8_isl84k,PREFILL,6,Other,void rocprim::ROCPRIM_400200_NS::detail::trampoline_kernel<rocprim::ROCPRIM_4...,1761.6,422,4.2
k3_conc1_dcp8_isl84k,PREFILL,6,Other,kernel.kd,1654.0,375,4.4
k3_conc1_dcp8_isl84k,PREFILL,6,Other,void vllm::kimi_k3_fused_ops::fusedKimiK3MLADecodeQConcatKVCacheKernel<c10::B...,1477.4,375,3.9
k3_conc1_dcp8_isl84k,PREFILL,6,Other,void at::native::unrolled_elementwise_kernel<at::native::CUDAFunctorOnSelf_ad...,1004.9,225,4.5
k3_conc1_dcp8_isl84k,PREFILL,6,Other,"void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<i...",910.0,228,4.0
k3_conc1_dcp8_isl84k,PREFILL,6,Other,"void at::native::vectorized_elementwise_kernel<4, at::native::",908.4,228,4.0
k3_conc1_dcp8_isl84k,PREFILL,6,Other,_expand_page_indices_kernel.kd,896.0,211,4.2
k3_conc1_dcp8_isl84k,PREFILL,6,Other,"void at::native::vectorized_gather_kernel<16, long>",895.0,151,5.9
k3_conc1_dcp8_isl84k,PREFILL,6,Other,_dcp_local_seq_lens_kernel.kd,664.2,151,4.4
k3_conc1_dcp8_isl84k,PREFILL,6,Other,"void at::native::vectorized_elementwise_kernel<2, at::native::CUDAFunctorOnSe...",631.9,150,4.2
k3_conc1_dcp8_isl84k,PREFILL,6,Other,__amd_rocclr_fillBufferAligned.kd,626.9,143,4.4
k3_conc1_dcp8_isl84k,PREFILL,6,Other,_rejection_kernel.kd,603.8,68,8.9
k3_conc1_dcp8_isl84k,PREFILL,6,Other,_compute_slot_mappings_kernel.kd,571.8,76,7.5
k3_conc1_dcp8_isl84k,PREFILL,6,Other,_bias_kernel.kd,543.8,75,7.3
k3_conc1_dcp8_isl84k,PREFILL,6,Other,precopy_mamba_align_fused_kernel.kd,538.6,76,7.1
k3_conc1_dcp8_isl84k,PREFILL,6,Other,void at::native::unrolled_elementwise_kernel<at::native::CUDAFunctor_add<int>...,522.4,228,2.3
k3_conc1_dcp8_isl84k,PREFILL,6,Other,"void vllm::rms_norm_kernel<c10::BFloat16, 8, 3, true>",495.6,75,6.6
k3_conc1_dcp8_isl84k,PREFILL,6,Other,_compute_local_logits_stats_kernel.kd,452.7,68,6.7
k3_conc1_dcp8_isl84k,PREFILL,6,Other,_scatter_num_accepted_kernel.kd,419.7,75,5.6
k3_conc1_dcp8_isl84k,PREFILL,6,Other,"void vllm::rotary_embedding_kernel<c10::BFloat16, float, false>",408.4,75,5.4
k3_conc1_dcp8_isl84k,PREFILL,6,Other,"void at::native::vectorized_elementwise_kernel<4, at::native::bfloat16tofloat...",402.1,75,5.4
k3_conc1_dcp8_isl84k,PREFILL,6,Other,_post_update_kernel.kd,391.4,75,5.2
k3_conc1_dcp8_isl84k,PREFILL,6,Other,postprocess_mamba_fused_kernel.kd,364.4,75,4.9
k3_conc1_dcp8_isl84k,PREFILL,6,Other,_gather_block_tables_kernel.kd,354.0,76,4.7
k3_conc1_dcp8_isl84k,PREFILL,6,Other,preprocess_mamba_align_fused_kernel.kd,337.7,76,4.4
k3_conc1_dcp8_isl84k,PREFILL,6,Other,_prepare_pos_seq_lens_kernel.kd,330.6,76,4.3
k3_conc1_dcp8_isl84k,PREFILL,6,Other,_apply_write_kernel.kd,184.6,17,10.9
k3_conc1_dcp8_isl84k,PREFILL,6,Other,_expand_idx_mapping_kernel.kd,176.3,68,2.6
k3_conc1_dcp8_isl84k,PREFILL,6,Other,_prepare_prefill_inputs_kernel.kd,137.4,8,17.2
k3_conc1_dcp8_isl84k,PREFILL,6,Other,_chunk_metadata_kernel.kd,96.4,24,4.0
k3_conc1_dcp8_isl84k,PREFILL,6,Other,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_...",93.9,24,3.9
k3_conc1_dcp8_isl84k,PREFILL,6,Other,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add...",86.0,24,3.6
k3_conc1_dcp8_isl84k,PREFILL,6,Other,_zero_kv_blocks_kernel.kd,47.6,6,7.9
k3_conc1_dcp8_isl84k,PREFILL,6,Other,__amd_rocclr_streamOpsWrite.kd,17.2,5,3.4
k3_conc1_dcp8_isl84k,PREFILL,6,Quantization,dynamic per-group quant,15428.5,736,21.0
k3_conc1_dcp8_isl84k,PREFILL,6,Sampling,Sampling,3471.7,819,4.2
k3_conc1_dcp8_isl84k,PREFILL,6,Sampling,ArgMax/Reduce,2719.0,532,5.1
k3_conc1_dcp8_isl84k,PREFILL,6,Triton Fused,Triton fused op,10360.1,1783,5.8
k3_conc1_dcp8_isl84k,PREFILL,7,Activation,SiLU/SwiGLU,1555.9,375,4.1
k3_conc1_dcp8_isl84k,PREFILL,7,Attention,aiter attn,664592.7,408,1628.9
k3_conc1_dcp8_isl84k,PREFILL,7,Attention,MLA attn residual,478677.2,14212,33.7
k3_conc1_dcp8_isl84k,PREFILL,7,Attention,MLA merge states,17780.3,240,74.1
k3_conc1_dcp8_isl84k,PREFILL,7,Communication,NCCL/RCCL,1594655.7,3792,420.5
k3_conc1_dcp8_isl84k,PREFILL,7,Communication,CustomAR 2-stage,278046.7,14378,19.3
k3_conc1_dcp8_isl84k,PREFILL,7,Communication,CustomAR 1-stage,59125.9,6256,9.5
k3_conc1_dcp8_isl84k,PREFILL,7,GEMM,hipBLASLt (Cijk),1274913.6,28256,45.1
k3_conc1_dcp8_isl84k,PREFILL,7,GEMM,AITER hgemm bf16,255225.1,30874,8.3
k3_conc1_dcp8_isl84k,PREFILL,7,GEMM,AITER flydsl MoE,160024.4,6256,25.6
k3_conc1_dcp8_isl84k,PREFILL,7,GEMM,AITER wfp4 batched,16159.2,3264,5.0
k3_conc1_dcp8_isl84k,PREFILL,7,GEMM,rocBLAS splitK,11586.1,532,21.8
k3_conc1_dcp8_isl84k,PREFILL,7,KDA Linear Attn,KDA gated-delta,381626.0,6348,60.1
k3_conc1_dcp8_isl84k,PREFILL,7,KDA Linear Attn,KDA conv1d,85154.0,6348,13.4
k3_conc1_dcp8_isl84k,PREFILL,7,KDA Linear Attn,KDA gate/state,63252.4,2760,22.9
k3_conc1_dcp8_isl84k,PREFILL,7,KDA Linear Attn,KDA GLA,30482.4,552,55.2
k3_conc1_dcp8_isl84k,PREFILL,7,Memory,Fill,9731.2,1931,5.0
k3_conc1_dcp8_isl84k,PREFILL,7,Memory,Memcpy,232.6,26,8.9
k3_conc1_dcp8_isl84k,PREFILL,7,MoE Routing,MoE sort mxfp4,157332.1,22448,7.0
k3_conc1_dcp8_isl84k,PREFILL,7,MoE Routing,AITER grouped_topk,110339.9,6992,15.8
k3_conc1_dcp8_isl84k,PREFILL,7,Normalization,Add+RMSNorm+quant,49679.4,7967,6.2
k3_conc1_dcp8_isl84k,PREFILL,7,Normalization,LayerNorm,36141.1,5244,6.9
k3_conc1_dcp8_isl84k,PREFILL,7,Normalization,RMSNorm,10864.0,1824,6.0
k3_conc1_dcp8_isl84k,PREFILL,7,Other,void opus_moe::stage1_a8w4::pipeline_group_split::opus_moe_stage1_a8w4_kernel...,484622.0,736,658.5
k3_conc1_dcp8_isl84k,PREFILL,7,Other,void opus_moe_stage2_a8w4_decode_kernel_gfx950<OpusMoeStage2A8W4DecodeShape<o...,365217.9,736,496.2
k3_conc1_dcp8_isl84k,PREFILL,7,Other,_ZN5aiter24bf16gemm_bf16_tn_256x256E.kd,317179.7,587,540.3
k3_conc1_dcp8_isl84k,PREFILL,7,Other,void gemm_a16w16_persistent_4g_safe_kernel<opus_gemm_a16w16_persistent_traits...,183912.7,580,317.1
k3_conc1_dcp8_isl84k,PREFILL,7,Other,gemm2_a4w4_port_hmax8192_imax8192_bm32_bn128_bk128_atomic_a8_g2ks2_bhoist_apf...,90964.6,6256,14.5
k3_conc1_dcp8_isl84k,PREFILL,7,Other,"void opus_moe_stage2_reduce_token_slot_route_output_kernel_gfx950<3584, 448, ...",88975.0,552,161.2
k3_conc1_dcp8_isl84k,PREFILL,7,Other,_ZN5aiter45mla_a8w8_qh32_qseqlen4_gqaratio32_lse_cprr_psE.kd,72164.8,2007,36.0
k3_conc1_dcp8_isl84k,PREFILL,7,Other,"void at::native::elementwise_kernel_manual_unroll<128, 8, at::native::gpu_ker...",54644.1,6579,8.3
k3_conc1_dcp8_isl84k,PREFILL,7,Other,"void vllm::gather_and_maybe_dequant_cache_page<__hip_bfloat16, unsigned char, ",47488.5,240,197.9
k3_conc1_dcp8_isl84k,PREFILL,7,Other,void vllm::situ_and_mul_kernel<c10::BFloat16>,47464.7,7068,6.7
k3_conc1_dcp8_isl84k,PREFILL,7,Other,__amd_rocclr_copyBuffer.kd,41935.2,6550,6.4
k3_conc1_dcp8_isl84k,PREFILL,7,Other,mscclKernel_Sum_hip_bfloat16_Simple_false,23818.2,1632,14.6
k3_conc1_dcp8_isl84k,PREFILL,7,Other,"void kn_mla_reduce_v1<MlaReduceKernelV1Traits<512, 128, 1>, float, std::bfloa...",21640.2,1632,13.3
k3_conc1_dcp8_isl84k,PREFILL,7,Other,"void gqa_d192_v128_kernel<opus_gqa_d192_traits<32, 64, 8, true, true> >",21266.8,24,886.1
k3_conc1_dcp8_isl84k,PREFILL,7,Other,void at::native::,20913.1,1434,14.6
k3_conc1_dcp8_isl84k,PREFILL,7,Other,"void kn_get_mla_metadata_v1_2<MlaMetadataV12Traits<128, true, 0, true, false> >",14921.4,211,70.7
k3_conc1_dcp8_isl84k,PREFILL,7,Other,"void vllm::concat_and_cache_mla_kernel<__hip_bfloat16, unsigned char, ",13002.0,2199,5.9
k3_conc1_dcp8_isl84k,PREFILL,7,Other,_dcp_a2a_pack_send_kernel.kd,12172.8,2007,6.1
k3_conc1_dcp8_isl84k,PREFILL,7,Other,"void at::native::vectorized_elementwise_kernel<8, at::native::sigmoid_kernel_...",10264.5,1824,5.6
k3_conc1_dcp8_isl84k,PREFILL,7,Other,"void at::native::vectorized_elementwise_kernel<8, at::native::BinaryFunctor<c...",9774.0,1824,5.4
k3_conc1_dcp8_isl84k,PREFILL,7,Other,_dcp_a2a_unpack_combine_kernel.kd,9190.9,2007,4.6
k3_conc1_dcp8_isl84k,PREFILL,7,Other,"void gemm_a16w16_flatmm_splitk_kernel<opus_flatmm_splitk_traits_gfx950<256, o...",9002.5,443,20.3
k3_conc1_dcp8_isl84k,PREFILL,7,Other,_ZN5aiter37bf16gemm_fp32bf16_tn_32x64_pf3_splitkE.kd,7992.1,750,10.7
k3_conc1_dcp8_isl84k,PREFILL,7,Other,"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kerne...",7062.3,1477,4.8
k3_conc1_dcp8_isl84k,PREFILL,7,Other,"void at::native::vectorized_elementwise_kernel<8, at::native::CUDAFunctor_add...",6571.2,905,7.3
k3_conc1_dcp8_isl84k,PREFILL,7,Other,"void opus_moe_stage2_reduce_token_slot_route_output_kernel_gfx950<3072, 384, ...",6444.4,184,35.0
k3_conc1_dcp8_isl84k,PREFILL,7,Other,mscclKernel_Sum_hip_bfloat16_LL_false,6253.1,375,16.7
k3_conc1_dcp8_isl84k,PREFILL,7,Other,"void kn_mla_reduce_v1<MlaReduceKernelV1Traits<512, 64, 4>, float, std::bfloat...",5741.1,375,15.3
k3_conc1_dcp8_isl84k,PREFILL,7,Other,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_ker...",4941.3,1123,4.4
k3_conc1_dcp8_isl84k,PREFILL,7,Other,"void at::native::_scatter_gather_elementwise_kernel<256, 4, at::native::_cuda...",3172.1,760,4.2
k3_conc1_dcp8_isl84k,PREFILL,7,Other,_prepare_dflash_inputs_kernel.kd,2680.4,75,35.7
k3_conc1_dcp8_isl84k,PREFILL,7,Other,"void splitk_reduce_kernel<16, 64, std::bfloat16_t, false, std::bfloat16_t, true>",2086.0,443,4.7
k3_conc1_dcp8_isl84k,PREFILL,7,Other,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSe...",1819.8,446,4.1
k3_conc1_dcp8_isl84k,PREFILL,7,Other,void ,1756.4,440,4.0
k3_conc1_dcp8_isl84k,PREFILL,7,Other,void rocprim::ROCPRIM_400200_NS::detail::trampoline_kernel<rocprim::ROCPRIM_4...,1727.4,422,4.1
k3_conc1_dcp8_isl84k,PREFILL,7,Other,kernel.kd,1548.2,375,4.1
k3_conc1_dcp8_isl84k,PREFILL,7,Other,void vllm::kimi_k3_fused_ops::fusedKimiK3MLADecodeQConcatKVCacheKernel<c10::B...,1450.6,375,3.9
k3_conc1_dcp8_isl84k,PREFILL,7,Other,void at::native::unrolled_elementwise_kernel<at::native::CUDAFunctorOnSelf_ad...,974.5,225,4.3
k3_conc1_dcp8_isl84k,PREFILL,7,Other,"void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<i...",897.0,228,3.9
k3_conc1_dcp8_isl84k,PREFILL,7,Other,"void at::native::vectorized_elementwise_kernel<4, at::native::",888.0,228,3.9
k3_conc1_dcp8_isl84k,PREFILL,7,Other,"void at::native::vectorized_gather_kernel<16, long>",885.9,151,5.9
k3_conc1_dcp8_isl84k,PREFILL,7,Other,_expand_page_indices_kernel.kd,878.7,211,4.2
k3_conc1_dcp8_isl84k,PREFILL,7,Other,_dcp_local_seq_lens_kernel.kd,673.3,151,4.5
k3_conc1_dcp8_isl84k,PREFILL,7,Other,_rejection_kernel.kd,630.9,68,9.3
k3_conc1_dcp8_isl84k,PREFILL,7,Other,"void at::native::vectorized_elementwise_kernel<2, at::native::CUDAFunctorOnSe...",618.7,150,4.1
k3_conc1_dcp8_isl84k,PREFILL,7,Other,__amd_rocclr_fillBufferAligned.kd,615.2,143,4.3
k3_conc1_dcp8_isl84k,PREFILL,7,Other,_bias_kernel.kd,584.9,75,7.8
k3_conc1_dcp8_isl84k,PREFILL,7,Other,_compute_slot_mappings_kernel.kd,547.6,76,7.2
k3_conc1_dcp8_isl84k,PREFILL,7,Other,precopy_mamba_align_fused_kernel.kd,547.1,76,7.2
k3_conc1_dcp8_isl84k,PREFILL,7,Other,void at::native::unrolled_elementwise_kernel<at::native::CUDAFunctor_add<int>...,516.3,228,2.3
k3_conc1_dcp8_isl84k,PREFILL,7,Other,"void vllm::rms_norm_kernel<c10::BFloat16, 8, 3, true>",488.2,75,6.5
k3_conc1_dcp8_isl84k,PREFILL,7,Other,_compute_local_logits_stats_kernel.kd,461.9,68,6.8
k3_conc1_dcp8_isl84k,PREFILL,7,Other,_scatter_num_accepted_kernel.kd,411.0,75,5.5
k3_conc1_dcp8_isl84k,PREFILL,7,Other,"void vllm::rotary_embedding_kernel<c10::BFloat16, float, false>",404.2,75,5.4
k3_conc1_dcp8_isl84k,PREFILL,7,Other,_post_update_kernel.kd,389.4,75,5.2
k3_conc1_dcp8_isl84k,PREFILL,7,Other,"void at::native::vectorized_elementwise_kernel<4, at::native::bfloat16tofloat...",376.3,75,5.0
k3_conc1_dcp8_isl84k,PREFILL,7,Other,postprocess_mamba_fused_kernel.kd,358.2,75,4.8
k3_conc1_dcp8_isl84k,PREFILL,7,Other,_gather_block_tables_kernel.kd,358.2,76,4.7
k3_conc1_dcp8_isl84k,PREFILL,7,Other,preprocess_mamba_align_fused_kernel.kd,334.0,76,4.4
k3_conc1_dcp8_isl84k,PREFILL,7,Other,_prepare_pos_seq_lens_kernel.kd,325.1,76,4.3
k3_conc1_dcp8_isl84k,PREFILL,7,Other,_apply_write_kernel.kd,196.2,17,11.5
k3_conc1_dcp8_isl84k,PREFILL,7,Other,_expand_idx_mapping_kernel.kd,181.2,68,2.7
k3_conc1_dcp8_isl84k,PREFILL,7,Other,_prepare_prefill_inputs_kernel.kd,135.0,8,16.9
k3_conc1_dcp8_isl84k,PREFILL,7,Other,_chunk_metadata_kernel.kd,96.2,24,4.0
k3_conc1_dcp8_isl84k,PREFILL,7,Other,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_...",95.5,24,4.0
k3_conc1_dcp8_isl84k,PREFILL,7,Other,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add...",87.9,24,3.7
k3_conc1_dcp8_isl84k,PREFILL,7,Other,_zero_kv_blocks_kernel.kd,47.7,6,7.9
k3_conc1_dcp8_isl84k,PREFILL,7,Other,__amd_rocclr_streamOpsWrite.kd,16.9,5,3.4
k3_conc1_dcp8_isl84k,PREFILL,7,Quantization,dynamic per-group quant,15317.1,736,20.8
k3_conc1_dcp8_isl84k,PREFILL,7,Sampling,Sampling,3413.7,819,4.2
k3_conc1_dcp8_isl84k,PREFILL,7,Sampling,ArgMax/Reduce,2710.9,532,5.1
k3_conc1_dcp8_isl84k,PREFILL,7,Triton Fused,Triton fused op,6376.2,1783,3.6
k3_conc1_dcp8_isl84k,DECODE,0,Activation,SiLU/SwiGLU,1367.5,340,4.0
k3_conc1_dcp8_isl84k,DECODE,0,Attention,MLA attn residual,101477.0,12529,8.1
k3_conc1_dcp8_isl84k,DECODE,0,Communication,CustomAR 2-stage,108176.0,13277,8.1
k3_conc1_dcp8_isl84k,DECODE,0,Communication,CustomAR 1-stage,65835.2,6164,10.7
k3_conc1_dcp8_isl84k,DECODE,0,Communication,NCCL/RCCL,38611.7,2084,18.5
k3_conc1_dcp8_isl84k,DECODE,0,GEMM,hipBLASLt (Cijk),259324.9,22457,11.5
k3_conc1_dcp8_isl84k,DECODE,0,GEMM,AITER hgemm bf16,247477.8,30361,8.2
k3_conc1_dcp8_isl84k,DECODE,0,GEMM,AITER flydsl MoE,154873.9,6164,25.1
k3_conc1_dcp8_isl84k,DECODE,0,GEMM,AITER wfp4 batched,15765.7,3216,4.9
k3_conc1_dcp8_isl84k,DECODE,0,GEMM,rocBLAS splitK,10277.9,477,21.5
k3_conc1_dcp8_isl84k,DECODE,0,KDA Linear Attn,KDA gated-delta,91261.8,4623,19.7
k3_conc1_dcp8_isl84k,DECODE,0,KDA Linear Attn,KDA conv1d,26192.6,4623,5.7
k3_conc1_dcp8_isl84k,DECODE,0,Memory,Fill,2432.9,539,4.5
k3_conc1_dcp8_isl84k,DECODE,0,MoE Routing,MoE sort mxfp4,106417.1,18492,5.8
k3_conc1_dcp8_isl84k,DECODE,0,MoE Routing,AITER grouped_topk,72414.8,6164,11.7
k3_conc1_dcp8_isl84k,DECODE,0,Normalization,Add+RMSNorm+quant,31461.0,7048,4.5
k3_conc1_dcp8_isl84k,DECODE,0,Normalization,LayerNorm,19686.2,4623,4.3
k3_conc1_dcp8_isl84k,DECODE,0,Normalization,RMSNorm,6646.4,1608,4.1
k3_conc1_dcp8_isl84k,DECODE,0,Other,gemm2_a4w4_port_hmax8192_imax8192_bm32_bn128_bk128_atomic_a8_g2ks2_bhoist_apf...,86019.2,6164,14.0
k3_conc1_dcp8_isl84k,DECODE,0,Other,_ZN5aiter45mla_a8w8_qh32_qseqlen4_gqaratio32_lse_cprr_psE.kd,71317.2,1948,36.6
k3_conc1_dcp8_isl84k,DECODE,0,Other,"void at::native::elementwise_kernel_manual_unroll<128, 8, at::native::gpu_ker...",26443.6,5570,4.7
k3_conc1_dcp8_isl84k,DECODE,0,Other,void vllm::situ_and_mul_kernel<c10::BFloat16>,25615.3,6231,4.1
k3_conc1_dcp8_isl84k,DECODE,0,Other,"void kn_mla_reduce_v1<MlaReduceKernelV1Traits<512, 128, 1>, float, std::bfloa...",21741.6,1608,13.5
k3_conc1_dcp8_isl84k,DECODE,0,Other,mscclKernel_Sum_hip_bfloat16_Simple_false,21394.1,1608,13.3
k3_conc1_dcp8_isl84k,DECODE,0,Other,__amd_rocclr_copyBuffer.kd,18488.8,4643,4.0
k3_conc1_dcp8_isl84k,DECODE,0,Other,"void kn_get_mla_metadata_v1_2<MlaMetadataV12Traits<128, true, 0, true, false> >",14283.4,202,70.7
k3_conc1_dcp8_isl84k,DECODE,0,Other,_dcp_a2a_pack_send_kernel.kd,11665.7,1948,6.0
k3_conc1_dcp8_isl84k,DECODE,0,Other,"void gemm_a16w16_flatmm_splitk_kernel<opus_flatmm_splitk_traits_gfx950<256, o...",9044.8,407,22.2
k3_conc1_dcp8_isl84k,DECODE,0,Other,_dcp_a2a_unpack_combine_kernel.kd,8777.1,1948,4.5
k3_conc1_dcp8_isl84k,DECODE,0,Other,"void vllm::concat_and_cache_mla_kernel<__hip_bfloat16, unsigned char, ",8687.6,1948,4.5
k3_conc1_dcp8_isl84k,DECODE,0,Other,_ZN5aiter37bf16gemm_fp32bf16_tn_32x64_pf3_splitkE.kd,7260.1,680,10.7
k3_conc1_dcp8_isl84k,DECODE,0,Other,"void at::native::vectorized_elementwise_kernel<8, at::native::BinaryFunctor<c...",6772.5,1608,4.2
k3_conc1_dcp8_isl84k,DECODE,0,Other,"void at::native::vectorized_elementwise_kernel<8, at::native::sigmoid_kernel_...",6674.2,1608,4.2
k3_conc1_dcp8_isl84k,DECODE,0,Other,"void kn_mla_reduce_v1<MlaReduceKernelV1Traits<512, 64, 4>, float, std::bfloat...",5181.5,340,15.2
k3_conc1_dcp8_isl84k,DECODE,0,Other,mscclKernel_Sum_hip_bfloat16_LL_false,4649.5,340,13.7
k3_conc1_dcp8_isl84k,DECODE,0,Other,void at::native::,4127.6,881,4.7
k3_conc1_dcp8_isl84k,DECODE,0,Other,"void at::native::vectorized_elementwise_kernel<8, at::native::CUDAFunctor_add...",3489.0,811,4.3
k3_conc1_dcp8_isl84k,DECODE,0,Other,"void at::native::_scatter_gather_elementwise_kernel<256, 4, at::native::_cuda...",2831.0,678,4.2
k3_conc1_dcp8_isl84k,DECODE,0,Other,"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kerne...",2694.0,809,3.3
k3_conc1_dcp8_isl84k,DECODE,0,Other,_prepare_dflash_inputs_kernel.kd,2568.0,68,37.8
k3_conc1_dcp8_isl84k,DECODE,0,Other,"void splitk_reduce_kernel<16, 64, std::bfloat16_t, false, std::bfloat16_t, true>",1944.5,407,4.8
k3_conc1_dcp8_isl84k,DECODE,0,Other,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_ker...",1920.6,470,4.1
k3_conc1_dcp8_isl84k,DECODE,0,Other,void rocprim::ROCPRIM_400200_NS::detail::trampoline_kernel<rocprim::ROCPRIM_4...,1655.3,404,4.1
k3_conc1_dcp8_isl84k,DECODE,0,Other,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSe...",1648.3,404,4.1
k3_conc1_dcp8_isl84k,DECODE,0,Other,void ,1639.4,402,4.1
k3_conc1_dcp8_isl84k,DECODE,0,Other,kernel.kd,1427.1,340,4.2
k3_conc1_dcp8_isl84k,DECODE,0,Other,_ZN5aiter24bf16gemm_bf16_tn_256x256E.kd,1310.0,1,1310.0
k3_conc1_dcp8_isl84k,DECODE,0,Other,void vllm::kimi_k3_fused_ops::fusedKimiK3MLADecodeQConcatKVCacheKernel<c10::B...,1308.0,340,3.8
k3_conc1_dcp8_isl84k,DECODE,0,Other,void at::native::unrolled_elementwise_kernel<at::native::CUDAFunctorOnSelf_ad...,876.6,204,4.3
k3_conc1_dcp8_isl84k,DECODE,0,Other,_expand_page_indices_kernel.kd,835.6,202,4.1
k3_conc1_dcp8_isl84k,DECODE,0,Other,"void at::native::vectorized_elementwise_kernel<4, at::native::",804.1,201,4.0
k3_conc1_dcp8_isl84k,DECODE,0,Other,"void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<i...",795.5,201,4.0
k3_conc1_dcp8_isl84k,DECODE,0,Other,_rejection_kernel.kd,617.7,67,9.2
k3_conc1_dcp8_isl84k,DECODE,0,Other,"void at::native::vectorized_gather_kernel<16, long>",613.1,135,4.5
k3_conc1_dcp8_isl84k,DECODE,0,Other,__amd_rocclr_fillBufferAligned.kd,578.3,135,4.3
k3_conc1_dcp8_isl84k,DECODE,0,Other,_dcp_local_seq_lens_kernel.kd,571.5,135,4.2
k3_conc1_dcp8_isl84k,DECODE,0,Other,"void at::native::vectorized_elementwise_kernel<2, at::native::CUDAFunctorOnSe...",559.3,136,4.1
k3_conc1_dcp8_isl84k,DECODE,0,Other,_bias_kernel.kd,503.8,68,7.4
k3_conc1_dcp8_isl84k,DECODE,0,Other,_compute_local_logits_stats_kernel.kd,449.2,67,6.7
k3_conc1_dcp8_isl84k,DECODE,0,Other,void at::native::unrolled_elementwise_kernel<at::native::CUDAFunctor_add<int>...,419.1,201,2.1
k3_conc1_dcp8_isl84k,DECODE,0,Other,_scatter_num_accepted_kernel.kd,378.6,68,5.6
k3_conc1_dcp8_isl84k,DECODE,0,Other,_compute_slot_mappings_kernel.kd,375.0,67,5.6
k3_conc1_dcp8_isl84k,DECODE,0,Other,_post_update_kernel.kd,369.5,68,5.4
k3_conc1_dcp8_isl84k,DECODE,0,Other,"void at::native::vectorized_elementwise_kernel<4, at::native::bfloat16tofloat...",328.9,68,4.8
k3_conc1_dcp8_isl84k,DECODE,0,Other,postprocess_mamba_fused_kernel.kd,322.9,68,4.7
k3_conc1_dcp8_isl84k,DECODE,0,Other,"void vllm::rms_norm_kernel<c10::BFloat16, 8, 3, true>",298.8,68,4.4
k3_conc1_dcp8_isl84k,DECODE,0,Other,precopy_mamba_align_fused_kernel.kd,295.9,67,4.4
k3_conc1_dcp8_isl84k,DECODE,0,Other,preprocess_mamba_align_fused_kernel.kd,294.1,67,4.4
k3_conc1_dcp8_isl84k,DECODE,0,Other,_gather_block_tables_kernel.kd,292.9,67,4.4
k3_conc1_dcp8_isl84k,DECODE,0,Other,_prepare_pos_seq_lens_kernel.kd,290.2,67,4.3
k3_conc1_dcp8_isl84k,DECODE,0,Other,"void vllm::rotary_embedding_kernel<c10::BFloat16, float, false>",276.7,68,4.1
k3_conc1_dcp8_isl84k,DECODE,0,Other,_expand_idx_mapping_kernel.kd,167.5,67,2.5
k3_conc1_dcp8_isl84k,DECODE,0,Other,_apply_write_kernel.kd,5.0,1,5.0
k3_conc1_dcp8_isl84k,DECODE,0,Sampling,Sampling,3063.7,746,4.1
k3_conc1_dcp8_isl84k,DECODE,0,Sampling,ArgMax/Reduce,2517.6,477,5.3
k3_conc1_dcp8_isl84k,DECODE,0,Triton Fused,Triton fused op,6325.7,1743,3.6
